"","word","freq"
"9963","sydney",1
"9964","symbolic",1
"9965","sympathizer",1
"9966","symptoms",1
"9967","syrians",1
"9968","syriathere",1
"9969","syriatv",1
"9970","syrien",1
"9971","systemukrainecrisis",1
"9972","sytuacją",1
"9973","szymański",1
"9974","ta",1
"9975","tables",1
"9976","tabloid",1
"9977","tacit",1
"9978","tactic",1
"9979","tactical",1
"9980","tactically",1
"9981","tacticsincluding",1
"9982","tacticsthe",1
"9983","tagebuch",1
"9984","tagged",1
"9985","tagging",1
"9986","tags",1
"9987","tail",1
"9988","taiwanamerica",1
"9989","taiwanpsyops",1
"9990","taiwanthere",1
"9991","tak",1
"9992","takiego",1
"9993","talkand",1
"9994","talkingif",1
"9995","talkplease",1
"9996","talksnomorebsnews",1
"9997","talksto",1
"9998","talkwho",1
"9999","tallinnrussianukrainianwar",1
"10000","tandem",1
"10001","tangle",1
"10002","tanja",1
"10003","tankie",1
"10004","tanking",1
"10005","tankukraine",1
"10006","tanque",1
"10007","tante",1
"10008","tanya",1
"10009","tap",1
"10010","tape",1
"10011","tapes",1
"10012","taras",1
"10013","targeted",1
"10014","targetedukrainian",1
"10015","tariffs",1
"10016","tarkov",1
"10017","tass",1
"10018","taste",1
"10019","tatsachen",1
"10020","tauchten",1
"10021","täuschen",1
"10022","taxed",1
"10023","taxing",1
"10024","taxpayers",1
"10025","tbf",1
"10026","tbilisi",1
"10027","tbilisser",1
"10028","tborderlandukraine",1
"10029","tcot",1
"10030","td",1
"10031","te",1
"10032","tea",1
"10033","teacher",1
"10034","teaparty",1
"10035","tear",1
"10036","tears",1
"10037","tech",1
"10038","technical",1
"10039","technologysimpressivethough",1
"10040","teenager",1
"10041","tehran",1
"10042","teile",1
"10043","teilrepublik",1
"10044","telegraph",1
"10045","televised",1
"10046","temper",1
"10047","temple",1
"10048","tempo",1
"10049","temps",1
"10050","tennessee",1
"10051","tennis",1
"10052","tenses",1
"10053","tensionsbuilding",1
"10054","tensionschina",1
"10055","tention",1
"10056","terminais",1
"10057","terminal",1
"10058","termos",1
"10059","ternopil",1
"10060","terrified",1
"10061","territoryukraine",1
"10062","terroristgroups",1
"10063","terroristic",1
"10064","terrorists",1
"10065","terrorize",1
"10066","terrorized",1
"10067","tesla",1
"10068","testing",1
"10069","testlocal",1
"10070","textbook",1
"10071","tf",1
"10072","tfpsapotus",1
"10073","thad",1
"10074","thankful",1
"10075","thankfully",1
"10076","thanking",1
"10077","thanksgiving",1
"10078","thankyou",1
"10079","thankyouspotify",1
"10080","thapparently",1
"10081","thatanother",1
"10082","thatbbc",1
"10083","thatbrit",1
"10084","thatcherite",1
"10085","thatrussia",1
"10086","thatthere",1
"10087","the",1
"10088","thé",1
"10089","thealternatemedia",1
"10090","theatre",1
"10091","theatrics",1
"10092","thebiglielives",1
"10093","theboss",1
"10094","thee",1
"10095","theeconomist",1
"10096","thehagueputin",1
"10097","theire",1
"10098","themduring",1
"10099","theme",1
"10100","themen",1
"10101","themes",1
"10102","themonly",1
"10103","themselfs",1
"10104","themselvesstop",1
"10105","thenbtw",1
"10106","thenrussia",1
"10107","thenukraine",1
"10108","theory",1
"10109","theplaceputindoesntviewasanation",1
"10110","therepeace",1
"10111","thererussia",1
"10112","theresa",1
"10113","thereवर",1
"10114","thermo",1
"10115","thermonuclear",1
"10116","thernobaric",1
"10117","therussian",1
"10118","thesis",1
"10119","thessalonianswe",1
"10120","theterritorial",1
"10121","theus",1
"10122","theworldtonight",1
"10123","thick",1
"10124","thin",1
"10125","thingsstand",1
"10126","thinktanku",1
"10127","thinkwar",1
"10128","thinly",1
"10129","thirdparty",1
"10130","thirsty",1
"10131","thiscould",1
"10132","thisdayinhistory",1
"10133","thisdefundcbc",1
"10134","thisgovt",1
"10135","thisif",1
"10136","thisrussiainvadedukraine",1
"10137","thiswould",1
"10138","thit",1
"10139","thomas",1
"10140","thonk",1
"10141","thornhill",1
"10142","thoroughly",1
"10143","thoughthey",1
"10144","thoughthis",1
"10145","thoughtsprayers",1
"10146","thoughtvladimir",1
"10147","thousandth",1
"10148","threw",1
"10149","thrilled",1
"10150","throating",1
"10151","throttleceo",1
"10152","thumbs",1
"10153","thwart",1
"10154","ticket",1
"10155","tickets",1
"10156","tiddlywinks",1
"10157","tide",1
"10158","tie",1
"10159","tied",1
"10160","tiempos",1
"10161","tieswhy",1
"10162","tiger",1
"10163","tight",1
"10164","tightening",1
"10165","timeinstead",1
"10166","timeline",1
"10167","timesa",1
"10168","timeswaras",1
"10169","timewhat",1
"10170","timezones",1
"10171","tin",1
"10172","tinderbox",1
"10173","tip",1
"10174","tires",1
"10175","titanic",1
"10176","title",1
"10177","titled",1
"10178","titsrussia",1
"10179","tja",1
"10180","tju",1
"10181","tl",1
"10182","tlot",1
"10183","tnxxxx",1
"10184","toast",1
"10185","todaymilwaukee",1
"10186","todesopfer",1
"10187","toffees",1
"10188","tokmak",1
"10189","tolerate",1
"10190","tolerated",1
"10191","tolerating",1
"10192","toll",1
"10193","tollen",1
"10194","tom",1
"10195","tomaz",1
"10196","tonga",1
"10197","tongue",1
"10198","tonights",1
"10199","tonnen",1
"10200","toobill",1
"10201","toobut",1
"10202","tooeasy",1
"10203","toofor",1
"10204","tooi",1
"10205","toolbox",1
"10206","toolboxes",1
"10207","topic",1
"10208","toreading",1
"10209","toronto",1
"10210","torture",1
"10211","torussiahow",1
"10212","torys",1
"10213","toshowing",1
"10214","totalen",1
"10215","totalitarianism",1
"10216","tote",1
"10217","tothe",1
"10218","tou",1
"10219","touched",1
"10220","tourism",1
"10221","tout",1
"10222","toward",1
"10223","tower",1
"10224","towing",1
"10225","traders",1
"10226","trades",1
"10227","traditionally",1
"10228","trafalgar",1
"10229","tragedies",1
"10230","tragicthousands",1
"10231","trains",1
"10232","traitor",1
"10233","traitorremember",1
"10234","traitors",1
"10235","traitorsukraine",1
"10236","trallala",1
"10237","transcript",1
"10238","transfer",1
"10239","transgender",1
"10240","translate",1
"10241","translationthe",1
"10242","trap",1
"10243","trash",1
"10244","trauma",1
"10245","traurig",1
"10246","traurigen",1
"10247","traveled",1
"10248","travelled",1
"10249","travelling",1
"10250","travesty",1
"10251","treasonous",1
"10252","treatiestheres",1
"10253","treating",1
"10254","treino",1
"10255","trench",1
"10256","trevornoah",1
"10257","tricky",1
"10258","tricolours",1
"10259","tride",1
"10260","trieb",1
"10261","triggering",1
"10262","trillion",1
"10263","trillions",1
"10264","tripping",1
"10265","triumphed",1
"10266","trogneux",1
"10267","tromas",1
"10268","troopsthe",1
"10269","trotz",1
"10270","trotzdem",1
"10271","troublethe",1
"10272","truduea",1
"10273","trueconservatism",1
"10274","trueyou",1
"10275","truism",1
"10276","trukish",1
"10277","trumpcoupattempt",1
"10278","trumpcrimefamily",1
"10279","trumpdeutschbankputinukraine",1
"10280","trumped",1
"10281","trumpf",1
"10282","trumpfueled",1
"10283","trumpism",1
"10284","trumplol",1
"10285","truppen",1
"10286","truths",1
"10287","tryin",1
"10288","tschetschenien",1
"10289","tub",1
"10290","tucked",1
"10291","tugofwar",1
"10292","tumbling",1
"10293","tun",1
"10294","turkeys",1
"10295","turmoil",1
"10296","turnover",1
"10297","turns",1
"10298","tussle",1
"10299","tvltvlies",1
"10300","tvs",1
"10301","tweepsbut",1
"10302","tweepswe",1
"10303","tweeted",1
"10304","tweetnegotiations",1
"10305","tweetsive",1
"10306","twerp",1
"10307","twist",1
"10308","twofront",1
"10309","twoi",1
"10310","tygodni",1
"10311","tyleyn",1
"10312","type",1
"10313","typhus",1
"10314","typical",1
"10315","tyrannical",1
"10316","tyrannyi",1
"10317","tyrants",1
"10318","tzu",1
"10319","uae",1
"10320","uaesaudiyemen",1
"10321","uatv",1
"10322","überfallen",1
"10323","überraschend",1
"10324","überraschendjeder",1
"10325","überrascht",1
"10326","überschwemmung",1
"10327","überschwemmungen",1
"10328","übertrumpfen",1
"10329","ubuntuits",1
"10330","ucant",1
"10331","ucranianos",1
"10332","udpol",1
"10333","ufo",1
"10334","ug",1
"10335","ugh",1
"10336","uglier",1
"10337","uh",1
"10338","uhr",1
"10339","uhum",1
"10340","ukpunday",1
"10341","ukrainaukrainecrisis",1
"10342","ukraińcy",1
"10343","ukrainę",1
"10344","ukraineafghanistan",1
"10345","ukrainealthough",1
"10346","ukraineany",1
"10347","ukraineanything",1
"10348","ukraineattack",1
"10349","ukrainebe",1
"10350","ukrainebecause",1
"10351","ukrainebidenkyivmariupolnazism",1
"10352","ukraineblame",1
"10353","ukraineboth",1
"10354","ukrainebut",1
"10355","ukraineby",1
"10356","ukrainecant",1
"10357","ukrainechildren",1
"10358","ukrainechinabiden",1
"10359","ukrainecrise",1
"10360","ukrainedeeskalation",1
"10361","ukrainedemocrats",1
"10362","ukrainedoesnt",1
"10363","ukrainedont",1
"10364","ukrainedr",1
"10365","ukrainees",1
"10366","ukraineeuropean",1
"10367","ukrainefossil",1
"10368","ukrainegesprächen",1
"10369","ukrainegirls",1
"10370","ukrainegood",1
"10371","ukraineheute",1
"10372","ukrainehunter",1
"10373","ukraineif",1
"10374","ukraineimages",1
"10375","ukraineinstead",1
"10376","ukraineit",1
"10377","ukraineits",1
"10378","ukrainekublai",1
"10379","ukrainelast",1
"10380","ukrainelike",1
"10381","ukrainelive",1
"10382","ukrainelooks",1
"10383","ukraineme",1
"10384","ukrainemeineswissens",1
"10385","ukrainen",1
"10386","ukraineneither",1
"10387","ukraineno",1
"10388","ukrainenopoboho",1
"10389","ukrainenor",1
"10390","ukrainenot",1
"10391","ukrainenowar",1
"10392","ukraineoh",1
"10393","ukraineole",1
"10394","ukrainephone",1
"10395","ukrainer",1
"10396","ukraineright",1
"10397","ukrainern",1
"10398","ukrainerussians",1
"10399","ukrainesaynotwarukraine",1
"10400","ukrainesee",1
"10401","ukraineseparation",1
"10402","ukraineshould",1
"10403","ukrainesome",1
"10404","ukrainestand",1
"10405","ukrainestandwithukraine",1
"10406","ukrainestill",1
"10407","ukrainestockmarketcrash",1
"10408","ukrainesupplies",1
"10409","ukrainesurprising",1
"10410","ukrainesweden",1
"10411","ukrainetaiwan",1
"10412","ukrainethanks",1
"10413","ukrainethere",1
"10414","ukrainetherere",1
"10415","ukrainethey",1
"10416","ukraineto",1
"10417","ukrainetrump",1
"10418","ukraineukraine",1
"10419","ukraineukrainerussia",1
"10420","ukraineukrainerussiaconflict",1
"10421","ukraineukrainewar",1
"10422","ukraineunderattackboycott",1
"10423","ukraineunited",1
"10424","ukraineus",1
"10425","ukrainewarare",1
"10426","ukrainewarhelpukraine",1
"10427","ukrainewaristandwithukraine",1
"10428","ukrainewhen",1
"10429","ukrainewho",1
"10430","ukrainewill",1
"10431","ukrainewillresistukrainerussiacrisis",1
"10432","ukrainewith",1
"10433","ukrainex",1
"10434","ukraineнет",1
"10435","ukraini",1
"10436","ukrainianamerican",1
"10437","ukrainianlivesmatter",1
"10438","ukrainianrefugees",1
"10439","ukrainianrussian",1
"10440","ukrainianscan",1
"10441","ukrainie",1
"10442","ukrainiens",1
"10443","ukrainischen",1
"10444","ukrainischpolnische",1
"10445","ukrainischrussischer",1
"10446","ukrainization",1
"10447","ukrane",1
"10448","ukranianrussia",1
"10449","ukranians",1
"10450","ukranie",1
"10451","ukrianecrisis",1
"10452","ukrianewar",1
"10453","ukrrus",1
"10454","ukrs",1
"10455","uks",1
"10456","ukusa",1
"10457","ulcer",1
"10458","ulterior",1
"10459","ultimately",1
"10460","ultimative",1
"10461","ultimatum",1
"10462","últimos",1
"10463","ultrasound",1
"10464","uma",1
"10465","ummmif",1
"10466","unabhängigen",1
"10467","unable",1
"10468","unacceptable",1
"10469","unanimity",1
"10470","unavoidable",1
"10471","unaware",1
"10472","unchecked",1
"10473","unclesam",1
"10474","unconfirmed",1
"10475","unconventional",1
"10476","undeclared",1
"10477","underestimated",1
"10478","underfunded",1
"10479","undergroundwe",1
"10480","undermine",1
"10481","undermining",1
"10482","underneath",1
"10483","understandable",1
"10484","understandableukraine",1
"10485","understandably",1
"10486","underway",1
"10487","une",1
"10488","unease",1
"10489","unecessarily",1
"10490","unemployable",1
"10491","unexpected",1
"10492","unfinished",1
"10493","unfolding",1
"10494","unfoldingexploring",1
"10495","unfollow",1
"10496","unfortunate",1
"10497","unfunny",1
"10498","unhinged",1
"10499","unhqevery",1
"10500","unhrc",1
"10501","unic",1
"10502","unification",1
"10503","unified",1
"10504","unilateral",1
"10505","unimaginable",1
"10506","unimaginably",1
"10507","unintended",1
"10508","unión",1
"10509","unionists",1
"10510","unions",1
"10511","unissons",1
"10512","unit",1
"10513","unitednations",1
"10514","unitedstates",1
"10515","unitedstatesofamerica",1
"10516","unitewe",1
"10517","units",1
"10518","universe",1
"10519","unjust",1
"10520","unjustly",1
"10521","unklarfakt",1
"10522","unknown",1
"10523","unkraineare",1
"10524","unlawfully",1
"10525","unleash",1
"10526","unleashes",1
"10527","unleashing",1
"10528","unmanned",1
"10529","unmet",1
"10530","unnecessarily",1
"10531","unnoticed",1
"10532","unprecedented",1
"10533","unpredictable",1
"10534","unquote",1
"10535","unrealistic",1
"10536","unreasonable",1
"10537","unresolution",1
"10538","unsanctioned",1
"10539","unseren",1
"10540","unserer",1
"10541","unspeakable",1
"10542","unspeakably",1
"10543","unstoppable",1
"10544","unsustainably",1
"10545","unsympathetic",1
"10546","untapped",1
"10547","unter",1
"10548","untergebener",1
"10549","unterschlagen",1
"10550","unterschreiben",1
"10551","unterstützen",1
"10552","unterstützenwir",1
"10553","untrennbar",1
"10554","unusual",1
"10555","unverantwortliche",1
"10556","unverified",1
"10557","unversehrtheit",1
"10558","unwavering",1
"10559","unwillingness",1
"10560","unwirklich",1
"10561","upadi",1
"10562","upborderafghanistaninflation",1
"10563","updated",1
"10564","updatesrussian",1
"10565","upesp",1
"10566","uphill",1
"10567","upimbecile",1
"10568","upmany",1
"10569","uprootedukraine",1
"10570","ups",1
"10571","upset",1
"10572","upstaging",1
"10573","upwardraising",1
"10574","uranium",1
"10575","urban",1
"10576","urged",1
"10577","urgency",1
"10578","urkraine",1
"10579","urlaub",1
"10580","ursachen",1
"10581","us",1
"10582","usaall",1
"10583","usaamerica",1
"10584","usacrud",1
"10585","usaf",1
"10586","usafrom",1
"10587","usamfw",1
"10588","usanato",1
"10589","usaputin",1
"10590","usaukeurope",1
"10591","usausa",1
"10592","usawest",1
"10593","usbürgern",1
"10594","usd",1
"10595","usgovernment",1
"10596","ushering",1
"10597","usi",1
"10598","usim",1
"10599","usinstagramtwitterpodcast",1
"10600","usisracist",1
"10601","uslies",1
"10602","usmade",1
"10603","usmilitärhilfe",1
"10604","usnatoprovoked",1
"10605","usnowarwithrussia",1
"10606","usputin",1
"10607","usresolutionsentwurf",1
"10608","usrussiaukrainewould",1
"10609","uss",1
"10610","ussrhe",1
"10611","usw",1
"10612","uswatch",1
"10613","uswwiii",1
"10614","usyk",1
"10615","utahgovernment",1
"10616","utahlegislature",1
"10617","utahns",1
"10618","uuk",1
"10619","uvawithukraine",1
"10620","uverejnená",1
"10621","uważa",1
"10622","uzbeks",1
"10623","va",1
"10624","vacating",1
"10625","vacation",1
"10626","vaccinate",1
"10627","vaccinated",1
"10628","vaccinationi",1
"10629","vacuumi",1
"10630","vaers",1
"10631","vaersdo",1
"10632","vague",1
"10633","valeriy",1
"10634","valeurs",1
"10635","values",1
"10636","vancouver",1
"10637","vancouverbc",1
"10638","vanden",1
"10639","vanity",1
"10640","vanukovych",1
"10641","variance",1
"10642","various",1
"10643","vastly",1
"10644","veces",1
"10645","vehemently",1
"10646","veil",1
"10647","vella",1
"10648","vengeful",1
"10649","venman",1
"10650","venue",1
"10651","verbände",1
"10652","verbandelt",1
"10653","verbockte",1
"10654","verbrechen",1
"10655","verbrecher",1
"10656","verbrennen",1
"10657","verbündeten",1
"10658","verbündetenrussland",1
"10659","verbündetwohl",1
"10660","verehrte",1
"10661","vereinigten",1
"10662","verfolgen",1
"10663","vergangenen",1
"10664","vergehen",1
"10665","vergessen",1
"10666","vergewissern",1
"10667","vergonha",1
"10668","verhaltendie",1
"10669","verhältnis",1
"10670","verhängen",1
"10671","verkündet",1
"10672","verlassen",1
"10673","verlieren",1
"10674","verliert",1
"10675","verlorenen",1
"10676","vermisster",1
"10677","vermutlich",1
"10678","verpflichtet",1
"10679","versa",1
"10680","versagte",1
"10681","versammelten",1
"10682","verschiebt",1
"10683","verschwiegen",1
"10684","verschwunden",1
"10685","versehen",1
"10686","vershynin",1
"10687","versinkt",1
"10688","versprachen",1
"10689","verstand",1
"10690","versuch",1
"10691","verteidigung",1
"10692","vertraglich",1
"10693","verurteilung",1
"10694","verwundete",1
"10695","verzug",1
"10696","veteranshelpingveterans",1
"10697","vetoed",1
"10698","vets",1
"10699","vía",1
"10700","vibes",1
"10701","vicariously",1
"10702","viciously",1
"10703","vickie",1
"10704","victorious",1
"10705","victoryjust",1
"10706","vid",1
"10707","vidéo",1
"10708","videogame",1
"10709","vie",1
"10710","viel",1
"10711","viele",1
"10712","vielleicht",1
"10713","vienna",1
"10714","vietnamscale",1
"10715","viewable",1
"10716","viewed",1
"10717","viewing",1
"10718","villainwhat",1
"10719","violating",1
"10720","violation",1
"10721","viral",1
"10722","viralvideo",1
"10723","vire",1
"10724","virilitywe",1
"10725","virousproblemslockdown",1
"10726","virtual",1
"10727","virtually",1
"10728","visa",1
"10729","visible",1
"10730","visibly",1
"10731","vision",1
"10732","visits",1
"10733","vist",1
"10734","visto",1
"10735","visual",1
"10736","vital",1
"10737","vitality",1
"10738","vitaliy",1
"10739","vitoria",1
"10740","viva",1
"10741","vizeadmiral",1
"10742","vladimirputin",1
"10743","vladit",1
"10744","vodka",1
"10745","voicesrussia",1
"10746","volatile",1
"10747","volk",1
"10748","völkerrechtswidrig",1
"10749","volle",1
"10750","vollends",1
"10751","volodymyrska",1
"10752","volodymyrzelensky",1
"10753","volume",1
"10754","vorab",1
"10755","voraus",1
"10756","vorbereitungen",1
"10757","vormals",1
"10758","vorschlag",1
"10759","vorsitz",1
"10760","vowed",1
"10761","voz",1
"10762","vraiment",1
"10763","vtr",1
"10764","vu",1
"10765","vurge",1
"10766","vuukraine",1
"10767","vwfc",1
